,Team,Game,Pts*,Sack,Int,Saf,FR,Blk,TD,PA,PassYds,RushYds,TotYds,Week,Position,Year,Target,Opponent
16,SEA,SEA@MIA,6.0,1.0,2,0,0,0,0,23,312,103,415,4,DST,2020,8.0,MIA
17,WAS,BAL@WAS,5.0,1.0,2,0,0,0,0,31,206,144,350,4,DST,2020,3.0,BAL
18,NO,NO@DET,5.0,3.0,1,0,0,0,0,29,191,90,281,4,DST,2020,4.0,DET
19,CHI,IND@CHI,5.0,1.0,0,0,0,0,0,19,186,103,289,4,DST,2020,9.0,IND
20,MIA,SEA@MIA,4.0,2.0,1,0,0,0,0,31,343,98,441,4,DST,2020,15.0,SEA
21,DET,NO@DET,4.0,2.0,1,0,0,0,0,35,228,164,392,4,DST,2020,9.0,NO
22,NE,NE@KC,4.0,1.0,0,0,1,0,0,26,229,94,323,4,DST,2020,10.0,KC
23,CAR,ARI@CAR,4.0,1.0,0,0,1,0,0,21,133,129,262,4,DST,2020,8.0,ARI
24,HOU,MIN@HOU,3.0,3.0,0,0,0,0,0,31,248,162,410,4,DST,2020,12.0,MIN
25,JAX,JAX@CIN,3.0,1.0,1,0,0,0,0,33,300,205,505,4,DST,2020,5.0,CIN
26,ARI,ARI@CAR,2.0,0.0,1,0,0,0,0,31,276,168,444,4,DST,2020,10.0,CAR
27,DAL,CLE@DAL,2.0,2.0,0,0,0,0,0,49,201,307,508,4,DST,2020,10.0,CLE
28,ATL,ATL@GB,1.0,1.0,0,0,0,0,0,30,315,88,403,4,DST,2020,1.0,GB
29,LV,BUF@LV,1.0,1.0,0,0,0,0,0,30,274,63,337,4,DST,2020,5.0,BUF
0,BAL,CIN@BAL,29.0,7.0,1,0,2,0,1,3,135,70,205,5,DST,2020,8.0,CIN
1,MIA,MIA@SF,15.0,5.0,2,0,1,0,0,17,128,131,259,5,DST,2020,15.0,SF
2,LA,LA@WAS,15.0,8.0,0,0,0,0,0,10,70,38,108,5,DST,2020,1.0,WAS
3,CLE,IND@CLE,14.0,1.0,2,1,0,0,1,23,240,68,308,5,DST,2020,2.0,IND
4,NYG,NYG@DAL,12.0,2.0,1,0,1,0,1,37,276,126,402,5,DST,2020,17.0,DAL
5,HOU,JAX@HOU,12.0,4.0,0,0,2,0,0,14,289,75,364,5,DST,2020,8.0,JAX
6,TEN,BUF@TEN,11.0,1.0,2,0,1,0,0,16,275,95,370,5,DST,2020,2.0,BUF
7,IND,IND@CLE,11.0,1.0,2,0,0,0,1,32,261,124,385,5,DST,2020,5.0,CLE
8,DAL,NYG@DAL,10.0,2.0,0,0,1,0,1,34,211,89,300,5,DST,2020,1.0,NYG
9,ARI,ARI@NYJ,10.0,3.0,0,0,0,0,0,10,162,123,285,5,DST,2020,18.0,NYJ
10,TB,TB@CHI,9.0,3.0,1,0,0,0,0,20,208,35,243,5,DST,2020,22.0,CHI
11,PIT,PHI@PIT,9.0,5.0,2,0,0,0,0,29,242,94,336,5,DST,2020,21.0,PHI
12,CHI,TB@CHI,9.0,3.0,0,0,1,0,0,19,233,106,339,5,DST,2020,14.0,TB
13,CAR,CAR@ATL,8.0,2.0,1,0,0,0,0,16,207,166,373,5,DST,2020,3.0,ATL
14,SEA,MIN@SEA,8.0,3.0,1,0,1,0,0,26,248,201,449,5,DST,2020,4.0,MIN
15,MIN,MIN@SEA,7.0,4.0,1,0,0,0,0,27,190,124,314,5,DST,2020,4.0,SEA
16,JAX,JAX@HOU,5.0,1.0,2,0,0,0,0,30,357,129,486,5,DST,2020,2.0,HOU
17,LV,LV@KC,5.0,3.0,1,0,0,0,0,32,333,80,413,5,DST,2020,0.0,KC
18,LAC,LAC@NO,4.0,2.0,1,0,0,0,0,30,313,95,408,5,DST,2020,7.0,NO
19,CIN,CIN@BAL,4.0,1.0,1,0,0,0,0,27,171,161,332,5,DST,2020,5.0,BAL
20,NO,LAC@NO,4.0,3.0,0,0,0,0,0,27,239,111,350,5,DST,2020,2.0,LAC
21,NYJ,ARI@NYJ,3.0,1.0,1,0,0,0,0,30,369,127,496,5,DST,2020,7.0,ARI
22,KC,LV@KC,3.0,1.0,1,0,0,0,0,40,346,144,490,5,DST,2020,6.0,LV
23,PHI,PHI@PIT,3.0,1.0,0,0,1,0,0,38,231,136,367,5,DST,2020,3.0,PIT
24,WAS,LA@WAS,3.0,1.0,1,0,0,0,0,30,300,129,429,5,DST,2020,7.0,LA
25,SF,MIA@SF,2.0,2.0,0,0,0,0,0,43,342,94,436,5,DST,2020,8.0,MIA
26,ATL,CAR@ATL,1.0,0.0,0,0,0,0,0,23,313,124,437,5,DST,2020,8.0,CAR
27,BUF,BUF@TEN,0.0,0.0,0,0,0,0,0,42,195,139,334,5,DST,2020,4.0,TEN
0,TB,GB@TB,22.0,5.0,2,0,0,0,1,10,107,94,201,6,DST,2020,9.0,GB
1,PIT,CLE@PIT,21.0,4.0,2,0,0,0,1,7,145,75,220,6,DST,2020,3.0,CLE
2,ARI,ARI@DAL,18.0,3.0,2,0,2,0,0,10,247,97,344,6,DST,2020,8.0,DAL
3,NYG,WAS@NYG,17.0,3.0,1,0,1,0,1,19,251,86,337,6,DST,2020,6.0,WAS
4,DEN,DEN@NE,17.0,4.0,2,0,1,0,0,12,171,117,288,6,DST,2020,6.0,NE
5,MIA,NYJ@MIA,15.0,3.0,1,0,0,0,0,0,148,115,263,6,DST,2020,26.0,NYJ
6,CHI,CHI@CAR,14.0,4.0,2,0,1,0,0,16,191,112,303,6,DST,2020,12.0,CAR
7,NE,DEN@NE,10.0,2.0,2,0,0,0,0,18,164,135,299,6,DST,2020,7.0,DEN
8,DET,DET@JAX,9.0,1.0,1,0,1,0,0,16,231,44,275,6,DST,2020,5.0,JAX
9,HOU,HOU@TEN,8.0,2.0,1,0,1,1,0,42,344,263,607,6,DST,2020,2.0,TEN
10,BAL,BAL@PHI,8.0,6.0,0,0,1,0,0,28,170,194,364,6,DST,2020,4.0,PHI
11,ATL,ATL@MIN,8.0,1.0,3,0,0,0,0,23,333,32,365,6,DST,2020,3.0,MIN
12,SF,LA@SF,8.0,0.0,1,0,0,1,0,16,198,113,311,6,DST,2020,20.0,LA
13,NYJ,NYJ@MIA,7.0,2.0,2,0,0,0,0,24,192,110,302,6,DST,2020,8.0,MIA
14,WAS,WAS@NYG,7.0,1.0,1,0,0,0,0,20,108,132,240,6,DST,2020,20.0,NYG
15,KC,KC@BUF,6.0,0.0,1,0,0,0,0,17,122,84,206,6,DST,2020,27.0,BUF
16,CIN,CIN@IND,5.0,1.0,1,0,1,0,0,31,371,59,430,6,DST,2020,2.0,IND
17,IND,CIN@IND,5.0,2.0,1,0,0,0,0,27,300,98,398,6,DST,2020,16.0,CIN
18,MIN,ATL@MIN,4.0,2.0,0,0,1,0,0,40,363,99,462,6,DST,2020,4.0,ATL
19,BUF,KC@BUF,4.0,1.0,0,0,1,0,0,26,221,245,466,6,DST,2020,17.0,KC
20,PHI,BAL@PHI,3.0,3.0,0,0,0,0,0,30,173,182,355,6,DST,2020,10.0,BAL
21,CAR,CHI@CAR,3.0,0.0,1,0,0,0,0,23,198,63,261,6,DST,2020,4.0,CHI
22,CLE,CLE@PIT,2.0,2.0,0,0,0,0,0,38,148,129,277,6,DST,2020,8.0,PIT
23,JAX,DET@JAX,2.0,0.0,1,0,0,0,0,34,223,180,403,6,DST,2020,9.0,DET
24,TEN,HOU@TEN,2.0,2.0,0,0,0,0,0,36,320,92,412,6,DST,2020,7.0,HOU
25,LA,LA@SF,1.0,0.0,0,0,0,0,0,24,268,122,390,6,DST,2020,15.0,SF
26,DAL,ARI@DAL,1.0,1.0,0,0,0,0,0,38,177,261,438,6,DST,2020,3.0,ARI
27,GB,GB@TB,0.0,0.0,0,0,0,0,0,38,166,158,324,6,DST,2020,9.0,TB
0,KC,KC@DEN,27.0,3.0,2,0,2,0,2,16,234,177,411,7,DST,2020,12.0,DEN
1,WAS,DAL@WAS,20.0,6.0,1,1,0,0,0,3,59,83,142,7,DST,2020,6.0,DAL
2,SF,SF@NE,20.0,2.0,4,0,0,0,0,6,147,94,241,7,DST,2020,2.0,NE
3,BUF,BUF@NYJ,17.0,6.0,2,0,0,0,0,10,91,100,191,7,DST,2020,5.0,NYJ
4,LA,CHI@LA,15.0,4.0,2,0,0,0,0,10,230,49,279,7,DST,2020,5.0,CHI
5,CHI,CHI@LA,12.0,1.0,0,0,1,1,1,24,211,160,371,7,DST,2020,2.0,LA
6,PHI,NYG@PHI,10.0,3.0,1,0,2,0,0,21,165,160,325,7,DST,2020,23.0,NYG
7,JAX,JAX@LAC,9.0,1.0,0,0,0,1,1,39,349,135,484,7,DST,2020,5.0,LAC
8,TB,TB@LV,9.0,3.0,1,0,0,0,0,20,271,76,347,7,DST,2020,8.0,LV
9,GB,GB@HOU,9.0,3.0,0,0,1,0,0,20,286,79,365,7,DST,2020,1.0,HOU
10,CLE,CLE@CIN,8.0,4.0,1,0,1,0,0,34,387,81,468,7,DST,2020,6.0,CIN
11,ARI,SEA@ARI,8.0,2.0,3,0,0,0,0,34,372,200,572,7,DST,2020,3.0,SEA
12,NYJ,BUF@NYJ,8.0,2.0,0,0,1,0,0,18,296,126,422,7,DST,2020,0.0,BUF
13,LAC,JAX@LAC,7.0,5.0,0,0,1,0,0,29,154,140,294,7,DST,2020,4.0,JAX
14,NE,SF@NE,7.0,1.0,2,0,0,1,0,33,270,197,467,7,DST,2020,4.0,SF
15,TEN,PIT@TEN,7.0,0.0,3,0,0,0,0,27,268,94,362,7,DST,2020,0.0,PIT
16,NYG,NYG@PHI,6.0,3.0,1,0,0,0,0,22,346,96,442,7,DST,2020,5.0,PHI
17,DEN,KC@DEN,6.0,4.0,0,0,1,0,0,43,185,101,286,7,DST,2020,6.0,KC
18,DET,DET@ATL,5.0,2.0,0,0,1,0,0,22,322,66,388,7,DST,2020,4.0,ATL
19,SEA,SEA@ARI,4.0,0.0,1,0,1,0,0,37,360,159,519,7,DST,2020,8.0,ARI
20,CAR,CAR@NO,4.0,1.0,0,0,1,0,0,27,277,138,415,7,DST,2020,5.0,NO
21,DAL,DAL@WAS,3.0,2.0,0,0,0,0,0,25,189,208,397,7,DST,2020,13.0,WAS
22,PIT,PIT@TEN,3.0,2.0,0,0,0,0,0,24,210,82,292,7,DST,2020,19.0,TEN
23,ATL,DET@ATL,3.0,2.0,0,0,0,0,0,23,322,64,386,7,DST,2020,9.0,DET
24,HOU,GB@HOU,2.0,0.0,0,0,0,1,0,35,283,96,379,7,DST,2020,5.0,GB
25,NO,CAR@NO,2.0,1.0,0,0,0,0,0,24,246,37,283,7,DST,2020,8.0,CAR
26,CIN,CLE@CIN,2.0,0.0,1,0,0,0,0,37,316,82,398,7,DST,2020,7.0,CLE
27,LV,TB@LV,0.0,0.0,0,0,0,0,0,45,369,85,454,7,DST,2020,12.0,TB
0,MIA,LA@MIA,26.0,2.0,2,0,2,0,2,17,340,131,471,8,DST,2020,9.0,LA
1,PHI,DAL@PHI,23.0,4.0,0,1,2,0,1,9,132,133,265,8,DST,2020,4.0,DAL
2,PIT,PIT@BAL,19.0,4.0,2,0,2,0,1,24,192,265,457,8,DST,2020,10.0,BAL
3,IND,IND@DET,16.0,5.0,1,0,1,0,1,21,297,29,326,8,DST,2020,5.0,DET
4,DAL,DAL@PHI,13.0,4.0,2,0,2,0,0,23,103,119,222,8,DST,2020,3.0,PHI
5,KC,NYJ@KC,12.0,1.0,0,0,1,1,0,9,128,93,221,8,DST,2020,2.0,NYJ
6,LV,LV@CLE,12.0,0.0,0,0,1,0,0,6,122,101,223,8,DST,2020,5.0,CLE
7,ATL,ATL@CAR,9.0,3.0,1,0,0,0,0,17,157,147,304,8,DST,2020,4.0,CAR
8,TB,TB@NYG,8.0,3.0,2,0,0,0,0,23,256,101,357,8,DST,2020,5.0,NYG
9,NO,NO@CHI,8.0,5.0,1,0,0,0,0,23,233,96,329,8,DST,2020,19.0,CHI
10,SEA,SF@SEA,8.0,3.0,1,0,1,0,0,27,299,52,351,8,DST,2020,7.0,SF
11,CIN,TEN@CIN,7.0,1.0,1,0,0,0,0,20,223,218,441,8,DST,2020,0.0,TEN
12,DEN,LAC@DEN,6.0,2.0,2,0,0,0,0,30,275,210,485,8,DST,2020,4.0,LAC
13,CLE,LV@CLE,6.0,2.0,0,0,0,0,0,16,100,209,309,8,DST,2020,9.0,LV
14,NYG,TB@NYG,5.0,2.0,0,0,1,0,0,25,263,81,344,8,DST,2020,16.0,TB
15,CAR,ATL@CAR,5.0,2.0,1,0,0,0,0,25,270,131,401,8,DST,2020,4.0,ATL
16,LA,LA@MIA,5.0,1.0,0,0,2,0,0,28,90,55,145,8,DST,2020,16.0,MIA
17,BUF,NE@BUF,5.0,2.0,0,0,1,0,0,21,161,188,349,8,DST,2020,13.0,NE
18,LAC,LAC@DEN,4.0,2.0,1,0,0,0,0,31,243,108,351,8,DST,2020,3.0,DEN
19,NE,NE@BUF,4.0,1.0,1,0,0,0,0,24,149,190,339,8,DST,2020,4.0,BUF
20,BAL,PIT@BAL,4.0,2.0,0,0,1,0,0,28,173,48,221,8,DST,2020,17.0,PIT
21,MIN,MIN@GB,4.0,1.0,0,0,1,0,0,22,291,109,400,8,DST,2020,12.0,GB
22,DET,IND@DET,4.0,2.0,0,0,0,1,0,41,247,119,366,8,DST,2020,5.0,IND
23,CHI,NO@CHI,2.0,1.0,0,0,0,0,0,26,272,122,394,8,DST,2020,4.0,NO
24,SF,SF@SEA,2.0,2.0,0,0,0,0,0,37,249,101,350,8,DST,2020,1.0,SEA
25,GB,MIN@GB,1.0,1.0,0,0,0,0,0,28,151,173,324,8,DST,2020,9.0,MIN
26,NYJ,NYJ@KC,0.0,0.0,0,0,0,0,0,35,446,50,496,8,DST,2020,0.0,KC
27,TEN,TEN@CIN,0.0,0.0,0,0,0,0,0,31,249,118,367,8,DST,2020,17.0,CIN
0,NO,NO@TB,19.0,3.0,3,0,0,0,0,3,186,8,194,9,DST,2020,17.0,TB
1,TEN,CHI@TEN,17.0,3.0,0,0,2,0,1,17,319,56,375,9,DST,2020,1.0,CHI
2,BAL,BAL@IND,17.0,0.0,1,0,1,0,1,10,227,112,339,9,DST,2020,2.0,IND
3,NYG,NYG@WAS,16.0,2.0,3,0,2,0,0,20,365,37,402,9,DST,2020,7.0,WAS
4,BUF,SEA@BUF,13.0,5.0,2,0,2,0,0,34,362,57,419,9,DST,2020,7.0,SEA
5,MIN,DET@MIN,12.0,2.0,3,0,0,0,0,20,292,129,421,9,DST,2020,13.0,DET
6,PIT,PIT@DAL,10.0,2.0,1,0,1,0,0,19,220,144,364,9,DST,2020,15.0,DAL
7,MIA,MIA@ARI,9.0,1.0,0,0,1,0,1,31,264,178,442,9,DST,2020,7.0,ARI
8,GB,GB@SF,9.0,1.0,1,0,1,0,0,17,282,55,337,9,DST,2020,9.0,SF
9,SEA,SEA@BUF,7.0,7.0,0,0,0,0,0,44,386,34,420,9,DST,2020,6.0,BUF
10,WAS,NYG@WAS,6.0,5.0,0,0,0,0,0,23,184,166,350,9,DST,2020,1.0,NYG
11,LV,LV@LAC,5.0,2.0,0,0,1,0,0,26,312,128,440,9,DST,2020,19.0,LAC
12,HOU,HOU@JAX,5.0,2.0,1,0,0,0,0,25,288,115,403,9,DST,2020,8.0,JAX
13,DET,DET@MIN,5.0,1.0,0,0,0,2,0,34,212,275,487,9,DST,2020,5.0,MIN
14,JAX,HOU@JAX,5.0,2.0,0,0,1,0,0,27,267,107,374,9,DST,2020,12.0,HOU
15,TB,NO@TB,5.0,1.0,0,0,2,0,0,38,282,138,420,9,DST,2020,6.0,NO
16,IND,BAL@IND,5.0,2.0,0,0,1,0,0,24,156,110,266,9,DST,2020,13.0,BAL
17,ATL,DEN@ATL,4.0,1.0,1,0,0,0,0,27,302,103,405,9,DST,2020,6.0,DEN
18,CHI,CHI@TEN,4.0,3.0,0,0,0,0,0,24,136,92,228,9,DST,2020,15.0,TEN
19,CAR,CAR@KC,4.0,2.0,0,0,1,0,0,33,361,36,397,9,DST,2020,5.0,KC
20,DEN,DEN@ATL,4.0,2.0,1,0,0,0,0,34,271,92,363,9,DST,2020,0.0,ATL
21,NE,NE@NYJ,4.0,1.0,1,0,0,0,0,27,257,65,322,9,DST,2020,8.0,NYJ
22,DAL,PIT@DAL,3.0,0.0,0,0,0,1,0,24,309,46,355,9,DST,2020,6.0,PIT
23,ARI,MIA@ARI,3.0,3.0,0,0,0,0,0,34,221,91,312,9,DST,2020,4.0,MIA
24,LAC,LV@LAC,3.0,1.0,0,0,1,0,0,31,160,160,320,9,DST,2020,2.0,LV
25,KC,CAR@KC,2.0,2.0,0,0,0,0,0,31,331,104,435,9,DST,2020,2.0,CAR
26,SF,GB@SF,1.0,1.0,0,0,0,0,0,34,294,111,405,9,DST,2020,8.0,GB
27,NYJ,NE@NYJ,0.0,0.0,0,0,0,0,0,30,274,159,433,9,DST,2020,9.0,NE
0,LV,DEN@LV,19.0,2.0,4,0,1,0,0,12,247,66,313,10,DST,2020,2.0,DEN
1,NO,SF@NO,17.0,2.0,2,0,2,0,0,13,232,49,281,10,DST,2020,19.0,SF
2,LA,SEA@LA,16.0,6.0,2,0,1,0,0,16,220,113,333,10,DST,2020,6.0,SEA
3,CHI,MIN@CHI,15.0,1.0,1,0,1,0,1,19,286,99,385,10,DST,2020,0.0,MIN
4,PIT,CIN@PIT,15.0,4.0,0,0,2,0,0,10,185,139,324,10,DST,2020,20.0,CIN
5,IND,IND@TEN,13.0,1.0,0,0,0,1,1,17,137,157,294,10,DST,2020,9.0,TEN
6,MIN,MIN@CHI,13.0,2.0,1,0,1,0,0,13,108,41,149,10,DST,2020,5.0,CHI
7,JAX,JAX@GB,12.0,1.0,1,0,1,0,1,24,315,80,395,10,DST,2020,3.0,GB
8,CLE,HOU@CLE,9.0,2.0,0,0,0,0,0,7,153,90,243,10,DST,2020,23.0,HOU
9,GB,JAX@GB,9.0,3.0,1,0,0,0,0,20,151,109,260,10,DST,2020,5.0,JAX
10,SF,SF@NO,8.0,3.0,0,0,2,0,0,27,123,114,237,10,DST,2020,20.0,NO
11,NE,BAL@NE,8.0,2.0,1,0,0,0,0,17,242,115,357,10,DST,2020,1.0,BAL
12,HOU,HOU@CLE,8.0,1.0,0,0,0,0,0,10,125,231,356,10,DST,2020,6.0,CLE
13,MIA,LAC@MIA,7.0,2.0,1,0,0,1,0,21,174,99,273,10,DST,2020,8.0,LAC
14,NYG,PHI@NYG,7.0,3.0,0,0,0,0,0,17,190,156,346,10,DST,2020,12.0,PHI
15,BUF,BUF@ARI,7.0,3.0,1,0,1,0,0,32,236,217,453,10,DST,2020,9.0,ARI
16,TB,TB@CAR,6.0,3.0,1,0,0,0,0,23,122,65,187,10,DST,2020,5.0,CAR
17,SEA,SEA@LA,6.0,3.0,0,0,1,0,0,23,283,106,389,10,DST,2020,6.0,LA
18,DET,WAS@DET,5.0,2.0,0,0,1,0,0,27,375,89,464,10,DST,2020,9.0,WAS
19,CAR,TB@CAR,5.0,1.0,0,0,1,1,0,46,334,210,544,10,DST,2020,17.0,TB
20,PHI,PHI@NYG,4.0,3.0,0,0,0,0,0,27,231,151,382,10,DST,2020,8.0,NYG
21,ARI,BUF@ARI,4.0,0.0,2,0,0,0,0,30,296,73,369,10,DST,2020,3.0,BUF
22,LAC,LAC@MIA,2.0,0.0,0,0,1,0,0,29,169,111,280,10,DST,2020,9.0,MIA
23,BAL,BAL@NE,2.0,1.0,0,0,0,0,0,23,135,173,308,10,DST,2020,4.0,NE
24,TEN,IND@TEN,1.0,1.0,0,0,0,0,0,34,297,133,430,10,DST,2020,4.0,IND
25,WAS,WAS@DET,1.0,1.0,0,0,0,0,0,30,267,105,372,10,DST,2020,15.0,DET
26,DEN,DEN@LV,0.0,0.0,0,0,0,0,0,37,154,203,357,10,DST,2020,15.0,LV
27,CIN,CIN@PIT,0.0,0.0,0,0,0,0,0,36,333,44,377,10,DST,2020,8.0,PIT
0,CLE,PHI@CLE,23.0,5.0,2,1,1,0,1,17,209,106,315,11,DST,2020,1.0,PHI
1,PIT,PIT@JAX,20.0,2.0,4,0,0,0,0,3,133,73,206,11,DST,2020,17.0,JAX
2,NO,ATL@NO,19.0,8.0,2,0,0,0,0,9,196,52,248,11,DST,2020,17.0,ATL
3,CAR,DET@CAR,17.0,5.0,0,0,1,0,0,0,145,40,185,11,DST,2020,20.0,DET
4,WAS,CIN@WAS,15.0,4.0,1,0,1,0,0,9,202,70,272,11,DST,2020,18.0,CIN
5,DEN,MIA@DEN,15.0,6.0,1,0,0,0,0,13,167,56,223,11,DST,2020,5.0,MIA
6,NYJ,NYJ@LAC,9.0,3.0,0,1,1,1,0,34,347,29,376,11,DST,2020,12.0,LAC
7,LAC,NYJ@LAC,9.0,1.0,1,0,0,0,1,28,196,96,292,11,DST,2020,10.0,NYJ
8,DET,DET@CAR,9.0,1.0,2,0,0,0,0,20,258,116,374,11,DST,2020,4.0,CAR
9,IND,GB@IND,9.0,1.0,1,0,3,0,0,31,301,66,367,11,DST,2020,1.0,GB
10,MIA,MIA@DEN,8.0,0.0,1,0,1,0,0,20,270,189,459,11,DST,2020,17.0,DEN
11,CIN,CIN@WAS,8.0,2.0,1,0,0,0,0,20,161,164,325,11,DST,2020,12.0,WAS
12,PHI,PHI@CLE,8.0,3.0,0,0,1,1,0,22,187,137,324,11,DST,2020,3.0,CLE
13,SEA,ARI@SEA,6.0,3.0,0,1,0,0,0,21,257,57,314,11,DST,2020,12.0,ARI
14,DAL,DAL@MIN,6.0,2.0,0,0,2,0,0,28,305,125,430,11,DST,2020,5.0,MIN
15,LA,LA@TB,6.0,1.0,2,0,0,0,0,24,209,42,251,11,DST,2020,15.0,TB
16,ATL,ATL@NO,6.0,3.0,0,0,1,0,0,24,210,166,376,11,DST,2020,31.0,NO
17,HOU,NE@HOU,6.0,2.0,0,0,0,0,0,20,349,86,435,11,DST,2020,17.0,NE
18,GB,GB@IND,5.0,1.0,1,0,1,0,0,34,280,140,420,11,DST,2020,16.0,IND
19,TB,LA@TB,5.0,0.0,2,0,0,0,0,27,376,37,413,11,DST,2020,5.0,LA
20,MIN,DAL@MIN,5.0,1.0,1,0,0,1,0,31,196,180,376,11,DST,2020,5.0,DAL
21,TEN,TEN@BAL,4.0,1.0,1,0,0,0,0,24,177,129,306,11,DST,2020,11.0,BAL
22,BAL,TEN@BAL,4.0,2.0,1,0,0,0,0,30,250,173,423,11,DST,2020,8.0,TEN
23,ARI,ARI@SEA,3.0,3.0,0,0,0,0,0,28,182,165,347,11,DST,2020,11.0,SEA
24,JAX,PIT@JAX,3.0,0.0,1,0,0,0,0,27,267,106,373,11,DST,2020,5.0,PIT
25,KC,KC@LV,2.0,0.0,1,0,0,0,0,31,275,89,364,11,DST,2020,6.0,LV
26,LV,KC@LV,2.0,0.0,1,0,0,0,0,35,352,108,460,11,DST,2020,3.0,KC
27,NE,NE@HOU,1.0,0.0,0,0,0,0,0,27,344,55,399,11,DST,2020,8.0,HOU
0,ATL,LV@ATL,31.0,5.0,1,0,4,0,1,6,203,40,243,12,DST,2020,5.0,LV
1,CAR,CAR@MIN,20.0,2.0,0,0,3,0,2,28,291,96,387,12,DST,2020,3.0,MIN
2,SF,SF@LA,20.0,2.0,2,0,2,0,1,20,182,126,308,12,DST,2020,3.0,LA
3,WAS,WAS@DAL,18.0,4.0,1,0,1,0,1,16,187,60,247,12,DST,2020,6.0,DAL
4,HOU,HOU@DET,17.0,4.0,1,0,2,0,1,25,279,109,388,12,DST,2020,4.0,DET
5,MIA,MIA@NYJ,17.0,3.0,2,0,0,0,0,3,173,87,260,12,DST,2020,17.0,NYJ
6,PIT,BAL@PIT,17.0,3.0,1,0,1,0,1,14,90,129,219,12,DST,2020,4.0,BAL
7,NO,NO@DEN,17.0,1.0,2,0,1,0,0,3,12,100,112,12,DST,2020,9.0,DEN
8,GB,CHI@GB,16.0,3.0,2,0,1,0,1,25,229,121,350,12,DST,2020,13.0,CHI
9,LA,SF@LA,15.0,2.0,1,0,2,0,1,23,233,112,345,12,DST,2020,12.0,SF
10,NYJ,MIA@NYJ,12.0,4.0,0,0,2,0,0,20,241,104,345,12,DST,2020,6.0,MIA
11,NYG,NYG@CIN,12.0,2.0,1,0,2,0,0,17,115,40,155,12,DST,2020,16.0,CIN
12,CIN,NYG@CIN,12.0,0.0,0,0,1,0,1,19,244,142,386,12,DST,2020,6.0,NYG
13,SEA,SEA@PHI,12.0,6.0,1,0,0,0,0,17,180,70,250,12,DST,2020,12.0,PHI
14,TEN,TEN@IND,11.0,2.0,1,0,0,0,1,26,280,56,336,12,DST,2020,2.0,IND
15,ARI,ARI@NE,11.0,3.0,2,0,0,0,0,20,69,110,179,12,DST,2020,3.0,NE
16,LAC,LAC@BUF,10.0,3.0,1,0,2,0,0,27,160,172,332,12,DST,2020,1.0,BUF
17,BUF,LAC@BUF,9.0,3.0,1,0,0,0,0,17,291,76,367,12,DST,2020,5.0,LAC
18,BAL,BAL@PIT,8.0,0.0,1,0,1,0,0,19,266,68,334,12,DST,2020,7.0,PIT
19,NE,ARI@NE,8.0,2.0,1,0,0,0,0,17,160,138,298,12,DST,2020,31.0,ARI
20,KC,KC@TB,6.0,1.0,2,0,0,0,0,24,342,75,417,12,DST,2020,8.0,TB
21,TB,KC@TB,5.0,2.0,0,0,1,0,0,27,456,87,543,12,DST,2020,12.0,KC
22,JAX,CLE@JAX,5.0,2.0,0,0,1,0,0,27,252,207,459,12,DST,2020,15.0,CLE
23,DEN,NO@DEN,5.0,3.0,1,0,0,0,0,31,63,229,292,12,DST,2020,2.0,NO
24,DAL,WAS@DAL,5.0,3.0,1,0,0,0,0,41,156,182,338,12,DST,2020,2.0,WAS
25,MIN,CAR@MIN,5.0,0.0,1,0,0,1,0,27,267,107,374,12,DST,2020,13.0,CAR
26,DET,HOU@DET,4.0,2.0,0,0,1,0,0,41,307,77,384,12,DST,2020,6.0,HOU
27,PHI,SEA@PHI,3.0,2.0,0,0,0,0,0,23,225,76,301,12,DST,2020,8.0,SEA
28,LV,LV@ATL,3.0,1.0,1,0,0,0,0,43,179,125,304,12,DST,2020,9.0,ATL
29,CLE,CLE@JAX,1.0,0.0,0,0,0,0,0,25,235,140,375,12,DST,2020,9.0,JAX
30,IND,TEN@IND,1.0,1.0,0,0,0,0,0,45,220,229,449,12,DST,2020,15.0,TEN
31,CHI,CHI@GB,0.0,0.0,0,0,0,0,0,41,211,182,393,12,DST,2020,4.0,GB
0,NE,NE@LAC,31.0,3.0,2,0,0,1,2,0,188,70,258,13,DST,2020,4.0,LAC
1,MIA,CIN@MIA,17.0,6.0,2,0,0,0,0,7,156,40,196,13,DST,2020,11.0,CIN
2,NYG,NYG@SEA,16.0,5.0,1,0,1,0,0,12,216,111,327,13,DST,2020,2.0,SEA
3,JAX,JAX@MIN,15.0,4.0,1,0,1,0,1,27,275,145,420,13,DST,2020,3.0,MIN
4,IND,IND@HOU,15.0,5.0,1,1,1,0,0,20,308,90,398,13,DST,2020,13.0,HOU
5,MIN,JAX@MIN,13.0,2.0,2,1,2,0,0,24,266,124,390,13,DST,2020,1.0,JAX
6,GB,PHI@GB,13.0,7.0,1,0,0,0,0,16,161,117,278,13,DST,2020,5.0,PHI
7,LA,LA@ARI,12.0,2.0,1,0,1,0,1,28,140,92,232,13,DST,2020,24.0,ARI
8,SEA,NYG@SEA,12.0,2.0,1,1,0,1,0,17,100,190,290,13,DST,2020,15.0,NYG
9,NO,NO@ATL,9.0,3.0,0,0,1,0,0,16,262,70,332,13,DST,2020,3.0,ATL
10,LV,LV@NYJ,9.0,3.0,1,0,2,0,0,28,170,206,376,13,DST,2020,0.0,NYJ
